"participant","leaveoutindex","environment","context","kError","beta","tau"
123,8,"Smooth","Conceptual",2.26646171696864,0.119485650333112,0.0558212083064734
123,9,"Smooth","Conceptual",2.06588594619838,0.113096590326429,0.0585795359318487
123,3,"Smooth","Conceptual",2.12769195743588,0.129300793751381,0.0541749073456309
123,4,"Smooth","Conceptual",1.91888460478944,0.105656909442466,0.0651739153865741
123,5,"Smooth","Conceptual",2.14744968876505,0.123412313202241,0.055477699164325
123,7,"Smooth","Conceptual",2.09263189604429,0.10292393064644,0.0611319679322174
123,6,"Smooth","Conceptual",2.17526522336895,0.124407033169989,0.055347236511661
123,1,"Smooth","Spatial",2.22280684464321,0.0445408444074074,0.0685939622840955
123,2,"Smooth","Spatial",2.28877411913864,0.0493088278716994,0.0648875659715149
123,8,"Smooth","Spatial",1.90470824598774,0.0456396847286152,0.0761517381038735
123,9,"Smooth","Spatial",2.34612729390172,0.0457592821342589,0.0677955007211698
123,3,"Smooth","Spatial",2.02743815555369,0.0584636779014574,0.0659158676223211
123,4,"Smooth","Spatial",2.18906428497568,0.054928882971069,0.0668780801516244
123,5,"Smooth","Spatial",2.17881987185503,0.0466325160662035,0.0673748282304086
123,7,"Smooth","Spatial",2.17885060203284,0.0833674984219501,0.0614400405591467
123,6,"Smooth","Spatial",2.04599252707485,0.0576946711102484,0.0669456834490749
125,7,"Rough","Conceptual",1.76162499927759,0.00673794699908611,0.0944120121488605
125,1,"Rough","Conceptual",1.48070037769344,0.00673794699908559,0.108801358129423
125,2,"Rough","Conceptual",2.05259264544376,0.00673794699908659,0.0860189905313698
125,3,"Rough","Conceptual",1.82300385064526,0.00673794699908661,0.0930317444546716
125,4,"Rough","Conceptual",2.21948714462872,0.00673794699908823,0.0828005738203671
125,5,"Rough","Conceptual",1.78030100936281,0.00673794699908575,0.0909325358963223
125,6,"Rough","Conceptual",1.6209304152207,0.00673794699908698,0.100842145564188
125,8,"Rough","Conceptual",1.71207617818932,0.0067379469991,0.094442374071992
125,9,"Rough","Conceptual",1.72089927712053,0.00673794699908668,0.0944379577189071
125,7,"Rough","Spatial",2.38397520765215,0.00796275675630945,0.060107572950913
125,1,"Rough","Spatial",2.27825030352035,0.0137151999915581,0.0612923059673162
125,2,"Rough","Spatial",1.9493619746911,0.00673794699908837,0.0633051091911948
125,3,"Rough","Spatial",2.35992673005432,0.011658006777396,0.061289243341833
125,4,"Rough","Spatial",2.31248087680163,0.0120239649964541,0.062114361589935
125,5,"Rough","Spatial",2.35684525925608,0.00943995644756533,0.0594150397491469
125,6,"Rough","Spatial",2.24092147316922,0.00689366475129311,0.0646070522200985
125,8,"Rough","Spatial",2.34668364961299,0.00874035712320314,0.0627146174494567
125,9,"Rough","Spatial",2.21407303522914,0.00754280950193147,0.0655003742354285
127,2,"Smooth","Conceptual",2.01410055753393,0.0238410886414621,0.0537783520942832
127,3,"Smooth","Conceptual",2.1049293736,0.0492268064479671,0.0478622008274555
127,4,"Smooth","Conceptual",2.02473149428338,0.0230610796605857,0.0534800588352504
127,5,"Smooth","Conceptual",2.34257939679679,0.0292653784429037,0.0466969033106124
127,6,"Smooth","Conceptual",2.02348613489336,0.0240245019715301,0.0533128216703254
127,7,"Smooth","Conceptual",2.02192947871792,0.0235768539376979,0.0532781765948465
127,8,"Smooth","Conceptual",1.56505520797043,0.0407945626235996,0.0516641900706215
127,9,"Smooth","Conceptual",1.95289411336403,0.015849572949974,0.0513430234368965
127,1,"Smooth","Conceptual",2.08150045039435,0.0292061284938127,0.0520813788619404
127,2,"Smooth","Spatial",4.60857924362475,0.18253614344726,0.0138604805108002
127,3,"Smooth","Spatial",4.69972561852637,0.184489980162056,0.0135537133112589
127,4,"Smooth","Spatial",4.79260131072906,0.181599173892722,0.0134273109763915
127,5,"Smooth","Spatial",4.44382883510917,0.155125204625127,0.0165739260325318
127,6,"Smooth","Spatial",4.42371723445007,0.183053172540512,0.0132766873607977
127,7,"Smooth","Spatial",4.76715608831937,0.184541691503791,0.0133999462116397
127,8,"Smooth","Spatial",4.95305652590744,0.214189207036918,0.0111416742823375
127,9,"Smooth","Spatial",4.60149292629708,0.166724359016502,0.0151153363433514
127,1,"Smooth","Spatial",5.39118416916776,0.233836442199007,0.00722657288624754
130,2,"Rough","Conceptual",1.6400146958773,0.00673794699908601,0.101895494918854
130,3,"Rough","Conceptual",1.43154542449506,0.00673794699908608,0.104319870718586
130,4,"Rough","Conceptual",1.481073708037,0.00673794699908565,0.103912057860786
130,1,"Rough","Conceptual",1.59848128010917,0.00673794699908959,0.097892549887718
130,5,"Rough","Conceptual",1.65023132453757,0.00673794699908566,0.106184556963927
130,9,"Rough","Conceptual",1.16521877842476,0.00673794699908554,0.111727772767871
130,6,"Rough","Conceptual",1.74830819613589,0.00673794699908563,0.0996125487459688
130,7,"Rough","Conceptual",1.35936799044319,0.00673794699908654,0.101228747981509
130,8,"Rough","Conceptual",1.75592632771799,0.00673794699908674,0.0997106965005275
130,2,"Rough","Spatial",2.87568592035934,0.129899762174783,0.0349894775867437
130,3,"Rough","Spatial",2.82051419054823,0.107871003250606,0.0392762907547422
130,4,"Rough","Spatial",2.82474311456668,0.123611289259828,0.0375396672987511
130,1,"Rough","Spatial",3.1513071106156,0.135322898458546,0.0323721048996673
130,5,"Rough","Spatial",2.97135229824896,0.128777409366244,0.0360794099424528
130,9,"Rough","Spatial",2.47451786688217,0.108437371377903,0.0425092423902329
130,6,"Rough","Spatial",2.78854074545909,0.150701886542617,0.0309222558643896
130,7,"Rough","Spatial",2.85248006632273,0.113230862306048,0.0395108160190174
130,8,"Rough","Spatial",3.08421821147066,0.128122670265502,0.0341345784900801
131,1,"Smooth","Conceptual",3.4539320450575,0.00673794699908856,0.0371746087227547
131,5,"Smooth","Conceptual",3.42834119972722,0.00673794699913438,0.0346164872886241
131,2,"Smooth","Conceptual",3.66840968630822,0.0306493598508023,0.0315284638313979
131,3,"Smooth","Conceptual",3.53707213826774,0.00673794699910884,0.0353853648805529
131,4,"Smooth","Conceptual",3.60385154126113,0.00673794699908747,0.0349874407364208
131,8,"Smooth","Conceptual",4.00957820992223,0.00673794699909164,0.0294450540577349
131,6,"Smooth","Conceptual",3.55587814220288,0.00673794699908738,0.0353364661709955
131,7,"Smooth","Conceptual",3.61566629304566,0.00673794699909461,0.0350705981810018
131,9,"Smooth","Conceptual",3.23973716613893,0.00673794699908641,0.0371829603110717
131,1,"Smooth","Spatial",2.92273121129902,0.110891679137815,0.0319652518580309
131,5,"Smooth","Spatial",2.29933561962647,0.143146019223329,0.0271303675460207
131,2,"Smooth","Spatial",3.18855065324881,0.131694836822889,0.0296769700348966
131,3,"Smooth","Spatial",3.05819166841861,0.152501592984008,0.0248849256611734
131,4,"Smooth","Spatial",2.87627747425251,0.131123405073602,0.0304920039312101
131,8,"Smooth","Spatial",2.96970444026946,0.133485918321975,0.0295062444571017
131,6,"Smooth","Spatial",3.0407101463628,0.151633953171919,0.0250446533953322
131,7,"Smooth","Spatial",3.01212345548731,0.157656819327739,0.0257459176910027
131,9,"Smooth","Spatial",2.82537443411683,0.128943919852583,0.0308967473687068
132,9,"Smooth","Conceptual",1.97973246891463,0.00673794699908783,0.0729986782059925
132,4,"Smooth","Conceptual",2.06138845655571,0.00673794699908563,0.070305002061934
132,1,"Smooth","Conceptual",1.97703324610895,0.0429789877884621,0.0614753901517117
132,8,"Smooth","Conceptual",1.98204453614035,0.00673794699908634,0.072265814323075
132,5,"Smooth","Conceptual",1.86197992662532,0.00673794699908566,0.0714686175829251
132,2,"Smooth","Conceptual",2.11048401202613,0.00673794699908729,0.0717845767197862
132,3,"Smooth","Conceptual",2.14300162463084,0.00673794699909459,0.0634942650217351
132,6,"Smooth","Conceptual",1.68372266775718,0.00673794699908657,0.071976010804528
132,7,"Smooth","Conceptual",1.91205317625618,0.00673794699908596,0.0722074665860342
132,9,"Smooth","Spatial",4.33076096597529,0.253031384900812,0.0150314487926374
132,4,"Smooth","Spatial",3.87285377827744,0.226984149817544,0.0192670687999709
132,1,"Smooth","Spatial",3.76681254093467,0.225453401774863,0.0201459031033995
132,8,"Smooth","Spatial",3.79050543520927,0.235625950136425,0.0188794163146319
132,5,"Smooth","Spatial",3.66815570387196,0.227246461588801,0.0203579032282993
132,2,"Smooth","Spatial",3.1907204756729,0.190211656129552,0.0273798182430847
132,3,"Smooth","Spatial",3.96972103202992,0.25739399793997,0.0149982101085856
132,6,"Smooth","Spatial",3.86255280367436,0.245018695176091,0.0173374309854902
132,7,"Smooth","Spatial",3.68911683251008,0.21641598903119,0.0217153030731666
133,1,"Rough","Conceptual",2.77289731900283,0.00673794699908729,0.0971017675300124
133,2,"Rough","Conceptual",2.40684534386076,0.00673794699908556,0.0962057319888837
133,3,"Rough","Conceptual",2.38527717679538,0.00673794699908589,0.100909136200424
133,4,"Rough","Conceptual",2.73668635386479,0.0067379469990872,0.0947597281865411
133,5,"Rough","Conceptual",2.42628830647913,0.00673794699908814,0.0964896073702544
133,6,"Rough","Conceptual",2.45766542151249,0.00673794699908615,0.0965722927491907
133,7,"Rough","Conceptual",2.60464121863317,0.00673794699908631,0.0921476920468116
133,8,"Rough","Conceptual",2.88843801115101,0.00673794699909256,0.0885232549127875
133,9,"Rough","Conceptual",2.68596206273386,0.00673794699908593,0.0886070379225917
133,1,"Rough","Spatial",2.13694665245962,0.00940949187596272,0.0636790760186436
133,2,"Rough","Spatial",2.37398948939301,0.00673794699912178,0.0626342934619983
133,3,"Rough","Spatial",2.24083745517285,0.0241980151883782,0.0617651546905677
133,4,"Rough","Spatial",2.05905579491339,0.00714525440494615,0.0652171818021121
133,5,"Rough","Spatial",1.83657871498923,0.0131697373269868,0.067891690927475
133,6,"Rough","Spatial",2.14300161664472,0.00673794706576167,0.065714102534282
133,7,"Rough","Spatial",2.79805665863206,0.0211869986190776,0.0528424174877849
133,8,"Rough","Spatial",1.90309618056653,0.00673794699910261,0.0663908434331866
133,9,"Rough","Spatial",2.00372939691805,0.0228516552132361,0.0572823476948779
139,2,"Smooth","Conceptual",1.71476925457217,0.00673794699908549,0.0856404849999026
139,6,"Smooth","Conceptual",2.01414870122807,0.00673794699908547,0.08391674599171
139,3,"Smooth","Conceptual",2.10103429156482,0.0067379469990856,0.0837148241727556
139,1,"Smooth","Conceptual",1.89021134328343,0.00673794699908644,0.0856268934855821
139,7,"Smooth","Conceptual",1.94156109889483,0.00673794699908587,0.0837815590652006
139,4,"Smooth","Conceptual",2.14020848695248,0.00673794699908589,0.0838664058591531
139,5,"Smooth","Conceptual",2.0632945177453,0.00673794699908605,0.0853653223199638
139,9,"Smooth","Conceptual",2.06534065926697,0.00673794699908583,0.0828314435805992
139,8,"Smooth","Conceptual",2.11039319211752,0.0067379469990856,0.0814127025147406
139,2,"Smooth","Spatial",2.26744833802131,0.00673794699908745,0.0647217936739718
139,6,"Smooth","Spatial",1.99695350532141,0.0067379469990911,0.0711907782553825
139,3,"Smooth","Spatial",2.19155674288342,0.00673794699908767,0.0655919401800699
139,1,"Smooth","Spatial",2.45845542937289,0.00691783969528949,0.0612213832740344
139,7,"Smooth","Spatial",2.318611759301,0.00673794699911164,0.0654821734315756
139,4,"Smooth","Spatial",2.36896552798164,0.0156148306241162,0.0643260800706864
139,5,"Smooth","Spatial",2.56538008420324,0.0067379469990882,0.0592474165191033
139,9,"Smooth","Spatial",2.12796252648957,0.00673794699908608,0.0666532926512966
139,8,"Smooth","Spatial",2.40041592640995,0.00673794699909118,0.0637255287631914
14,3,"Rough","Conceptual",2.12977535568262,0.00673794699908558,0.0810554646370676
14,4,"Rough","Conceptual",2.24211799563653,0.00673794699908557,0.0813282241317933
14,5,"Rough","Conceptual",1.9634927647292,0.00673794699908574,0.0855420222400101
14,1,"Rough","Conceptual",2.16545994230291,0.00673794699908548,0.0801722967081216
14,2,"Rough","Conceptual",2.88416035846972,0.00673794699908614,0.0612290790582631
14,9,"Rough","Conceptual",2.02190496097021,0.00673794699908549,0.0848744442115095
14,8,"Rough","Conceptual",1.64684206315247,0.00673794699908551,0.0933714720279745
14,6,"Rough","Conceptual",2.06051781888895,0.00673794699908549,0.0824666938179801
14,7,"Rough","Conceptual",2.01457828879549,0.00673794699908555,0.0833941056050556
14,3,"Rough","Spatial",2.18547297316342,0.00673794699908547,0.0606882742559967
14,4,"Rough","Spatial",1.86131429814195,0.0067379469990859,0.067142369473442
14,5,"Rough","Spatial",1.97250688224541,0.00673794699908646,0.067043456765357
14,1,"Rough","Spatial",2.06296375557032,0.00673794699908549,0.0621869030933324
14,2,"Rough","Spatial",2.06560599689513,0.00673794699908556,0.0638992450367244
14,9,"Rough","Spatial",2.13024147627332,0.00673794699908547,0.0598324564712007
14,8,"Rough","Spatial",2.40529771930387,0.00673794699908583,0.0552389657325017
14,6,"Rough","Spatial",2.09360268477304,0.00673794699908644,0.0620283390349645
14,7,"Rough","Spatial",2.33876521701352,0.00673794699908973,0.0579080317954022
15,8,"Smooth","Conceptual",2.52721586849903,0.0959611967352966,0.0451591750819107
15,9,"Smooth","Conceptual",2.33888554039206,0.0733793737612084,0.0516806371882162
15,1,"Smooth","Conceptual",2.14653638678128,0.0685035014868219,0.0518444963462927
15,2,"Smooth","Conceptual",2.6983267342347,0.0757690086922785,0.0469938301736456
15,3,"Smooth","Conceptual",2.39384703381148,0.0678052014751267,0.0513793487126157
15,4,"Smooth","Conceptual",2.40238200082055,0.0758805106870195,0.0514085900346753
15,5,"Smooth","Conceptual",2.3133865374701,0.0632902040571796,0.0511662463162826
15,6,"Smooth","Conceptual",2.42327400072777,0.0746399552665584,0.0512479091401499
15,7,"Smooth","Conceptual",2.4785269529581,0.112224237599613,0.0420390792210011
15,8,"Smooth","Spatial",3.80544129658476,0.228779438735861,0.020362185655372
15,9,"Smooth","Spatial",3.89129578022597,0.0863686754175847,0.0406993946498935
15,1,"Smooth","Spatial",3.74158005574937,0.0969577003826221,0.0398406480371158
15,2,"Smooth","Spatial",4.41190872759029,0.0953511477199271,0.034047175197882
15,3,"Smooth","Spatial",4.10186754862808,0.0984326087120377,0.0364322495182895
15,4,"Smooth","Spatial",3.57267523769469,0.102594361526834,0.0409102710143528
15,5,"Smooth","Spatial",3.50212719218689,0.0893605262856125,0.0437614000335457
15,6,"Smooth","Spatial",3.52556761085234,0.103070359410885,0.0404577534370089
15,7,"Smooth","Spatial",3.5357901408994,0.103543063122885,0.0429940269290484
151,9,"Rough","Conceptual",1.87018821566977,0.00673794699908549,0.0771017380591489
151,1,"Rough","Conceptual",1.73529414754169,0.00673794699908548,0.0798388624220613
151,2,"Rough","Conceptual",1.55753640659578,0.00673794699908555,0.080846904642731
151,3,"Rough","Conceptual",1.75594965660393,0.00673794699908555,0.0778150192117378
151,5,"Rough","Conceptual",1.54812388183783,0.00673794699908549,0.0810764676250156
151,6,"Rough","Conceptual",1.70700628851653,0.00673794699908548,0.0762245424315659
151,7,"Rough","Conceptual",1.78885627088134,0.00673794699908562,0.0747961340063
151,4,"Rough","Conceptual",1.76430646749866,0.0067379469990855,0.0766639325333476
151,8,"Rough","Conceptual",1.79151348244342,0.00673794699908553,0.0776698237698945
151,9,"Rough","Spatial",1.77353349778047,0.00727249004436969,0.0777643687675659
151,1,"Rough","Spatial",1.94706898888381,0.00688996982706299,0.0722053525910661
151,2,"Rough","Spatial",1.64409403935069,0.0208121777454634,0.0711623235385827
151,3,"Rough","Spatial",1.80505697835772,0.0108904021848742,0.0775724659384684
151,5,"Rough","Spatial",1.86164647681417,0.00767942830234206,0.0764081537754084
151,6,"Rough","Spatial",1.87473156394423,0.0166682098833706,0.0739708093019724
151,7,"Rough","Spatial",1.71395034358055,0.00673794699908912,0.0754264567418568
151,4,"Rough","Spatial",1.87624529376065,0.0163315733777715,0.0733785489613788
151,8,"Rough","Spatial",1.82992739557669,0.0099409914980178,0.0756933118644567
154,1,"Rough","Conceptual",1.30103659669964,0.0067379469990858,0.0870907243774834
154,2,"Rough","Conceptual",1.42579008727916,0.00673794699908553,0.0862002963695928
154,3,"Rough","Conceptual",1.16396430017251,0.0067379469990855,0.0869456425627778
154,9,"Rough","Conceptual",1.36012811773562,0.00673794699908547,0.0865312682991243
154,7,"Rough","Conceptual",1.28643098520752,0.00673794699908599,0.0884911844284985
154,4,"Rough","Conceptual",1.10622252881547,0.00673794699908558,0.0896734160826424
154,5,"Rough","Conceptual",1.31357750375375,0.00673794699908547,0.0871681900587255
154,6,"Rough","Conceptual",1.43148208671327,0.00673794699908547,0.0820860844933474
154,8,"Rough","Conceptual",1.23226518878913,0.00673794699908554,0.0914253443920073
154,1,"Rough","Spatial",2.12986093344241,0.104654502734829,0.0515456425832692
154,2,"Rough","Spatial",2.09482680966256,0.0674180102964146,0.0625693478916296
154,3,"Rough","Spatial",2.21016966513014,0.0765902458864453,0.0609334349350596
154,9,"Rough","Spatial",2.33875169667011,0.0658861487739597,0.0607093373013593
154,7,"Rough","Spatial",2.03540032911972,0.0710495085855067,0.0643046889716076
154,4,"Rough","Spatial",2.01954763027085,0.107348081252225,0.055307887411272
154,5,"Rough","Spatial",2.14034948141042,0.0794751364453901,0.0606258704321902
154,6,"Rough","Spatial",2.33734744580894,0.0795470931141848,0.0576212893132415
